,Description,forum
1433,"Why not co-design them in the first place, as",iUU6Qr3eQd6
1434,"In many parts, the methodology feels ad-hoc (setting",iUU6Qr3eQd6
1435,I further feel that the paper,iUU6Qr3eQd6
1436,should do more to justify the tradeoffs it achieves (x% more,iUU6Qr3eQd6
1437,"storage and pre-computation for y% QoE improvement), since",iUU6Qr3eQd6
1438,the proposed strategy does not dominate existing,iUU6Qr3eQd6
1439,There are definitely some clear sparks of ideas in this,iUU6Qr3eQd6
1440,"However, IMHO the paper could use more thought into",iUU6Qr3eQd6
1441,its presentation and reasoning for the advocated,iUU6Qr3eQd6
1442,I hope that the authors could improve these,iUU6Qr3eQd6
1443,detailed thoughts on parts of the paper.,iUU6Qr3eQd6
1444,Regarding augmentation: I couldn't follow why using more,iUU6Qr3eQd6
1445,bitrate tracks for specific scenes (but not the whole video),iUU6Qr3eQd6
1446,Is the idea to reduce storage at the video,iUU6Qr3eQd6
1447,provider?  Does it reduce memory requirements for caching?,iUU6Qr3eQd6
1448,Perhaps the authors could quantify how much reduction in,iUU6Qr3eQd6
1449,"data storage (at the provider, caches, or elsewhere) is",iUU6Qr3eQd6
1450,"The terms ""playback context dependence"" is nebulous in the",iUU6Qr3eQd6
1451,It would help to define what it means clearly or at,iUU6Qr3eQd6
1452,least provide an example how this information is used.,iUU6Qr3eQd6
1453,Industry efforts: Is SEGUE's idea just to capture a subset,iUU6Qr3eQd6
1454,of the fixed bitrate tracks? that are available at the video,iUU6Qr3eQd6
1455,"""SEGUE’s ideas are orthogonal to this, and address grouping",iUU6Qr3eQd6
1456,which scene fragments into seg- ments will result in,iUU6Qr3eQd6
1457,"beneficial rate adaptation behavior.""  I feel the ideas are",iUU6Qr3eQd6
1458,"indeed related, since the average bitrate of a segment",iUU6Qr3eQd6
1459,depends on the homogeneity of the content in the segment.,iUU6Qr3eQd6
1460,"""behavior aggregated across a large set of traces""",iUU6Qr3eQd6
1461,traces are these? Which video? which users?,iUU6Qr3eQd6
1462,"What are the bandwidth ranges corresponding to the slow,",iUU6Qr3eQd6
1463,One conclusion that a reader could make from plots Fig1(c),iUU6Qr3eQd6
1464,and Fig1(d) is that rate-based algorithms perform better,iUU6Qr3eQd6
1465,than buffer-based algorithms for the traces considered in,iUU6Qr3eQd6
1466,"(Also, might the problem proposed in the paper",iUU6Qr3eQd6
1467,"be ""solved"" if one merely used rate-based adaptation?)",iUU6Qr3eQd6
1468,"However, this seems to go against the conclusions from",iUU6Qr3eQd6
1469,"large-scale experiments from the ""learning in situ"" paper by",iUU6Qr3eQd6
1470,"Francis Yan and others (NSDI'20), where buffer-based",iUU6Qr3eQd6
1471,this apparent contradiction relative to prior work?,iUU6Qr3eQd6
1472,"Providing more details on the traces, the environments where",iUU6Qr3eQd6
1473,"As background for the discussion in section 3.1, it would",iUU6Qr3eQd6
1474,help if the paper clarified whether today's video clients,iUU6Qr3eQd6
1475,request a bit rate corresponding to average across all,iUU6Qr3eQd6
1476,segments or just the average across the next segment.,iUU6Qr3eQd6
1477,"""Unfortunately, even with the freedom of variable bitrate",iUU6Qr3eQd6
1478,"coding, it is sometimes either hard to achieve sufficient",iUU6Qr3eQd6
1479,"percep- tual quality for complex segments, or",iUU6Qr3eQd6
1480,higher-than-necessary bitrate is “wasted” on simple,iUU6Qr3eQd6
1481,"segments."" I couldn't follow this observation",iUU6Qr3eQd6
1482,difference in perceptual quality occurring because of an,iUU6Qr3eQd6
1483,implicit assumption that the client will switch to a lower,iUU6Qr3eQd6
1484,"bitrate (averaged only over the segment, not the entire",iUU6Qr3eQd6
1485,"video) when the ""complex"" segments arrive? Why? It's not",iUU6Qr3eQd6
1486,obvious that increasing the number of tracks for the complex,iUU6Qr3eQd6
1487,"segments is the right thing to do here, because that makes",iUU6Qr3eQd6
1488,it more possible for the client to experience more changes,iUU6Qr3eQd6
1489,"What does this phrase mean? ""runs of smaller chunks, that",iUU6Qr3eQd6
1490,"reduce the plan- ning lookahead in terms of time""",iUU6Qr3eQd6
1491,Does adding more tracks for some segments increase the,iUU6Qr3eQd6
1492,amount of metadata that must be exchanged during playback,iUU6Qr3eQd6
1493,time? Does that have any performance impact especially for,iUU6Qr3eQd6
1494,connections with poor bandwidth or high base latency?,iUU6Qr3eQd6
1495,section 4.1: It would be useful if the segmentation goal and,iUU6Qr3eQd6
1496,strategy are compared to the shot-change detection,iUU6Qr3eQd6
1497,How do you choose the target time/bytes?,iUU6Qr3eQd6
1498,"It was unclear how the ""intuitive"" segmentation approaches",iUU6Qr3eQd6
1499,in section 4.1 help in attaining higher QoE and resolving,iUU6Qr3eQd6
1500,the issues pointed out in section 3 regarding poor,iUU6Qr3eQd6
1501,"segmentation, namely the differences in perceptual quality",iUU6Qr3eQd6
1502,across segments or needlessly low quality segments.,iUU6Qr3eQd6
1503,Why do segment boundaries from the highest average bitrate,iUU6Qr3eQd6
1504,"track translate directly to other bitrates? For example,",iUU6Qr3eQd6
1505,lower resolutions exhibit lower differences in encoded,iUU6Qr3eQd6
1506,"bitrates (and, presumably perceptual quality and perceptual",iUU6Qr3eQd6
1507,variation between 'complex' and 'simple' segments),iUU6Qr3eQd6
1508,they benefit from their own independent segmentation?,iUU6Qr3eQd6
1509,Parameters of ABR algorithms may often be tuned given,iUU6Qr3eQd6
1510,datasets of videos with existing bitrates,iUU6Qr3eQd6
1511,"interestingly, this paper does the opposite, tuning the",iUU6Qr3eQd6
1512,available bitrates using existing ABR algorithms,iUU6Qr3eQd6
1513,comment on whether this circularity might push the (ABR +,iUU6Qr3eQd6
1514,video preencoding) system into a suboptimal regime? Might it,iUU6Qr3eQd6
1515,be useful to use the simulation-based approach to tune both,iUU6Qr3eQd6
1516,section 4.2: how are thresholds for the various,iUU6Qr3eQd6
1517,"Regarding simulation for augmentation, what does it mean to",iUU6Qr3eQd6
1518,"normalize QoE by the bytes overhead? ""For each candidate, we",iUU6Qr3eQd6
1519,quantify its QoE improve- ment compared to the default,iUU6Qr3eQd6
1520,normalized by the overhead in terms of bytes added by that,iUU6Qr3eQd6
1521,5.1: Could you please provide more details of the QoE,iUU6Qr3eQd6
1522,"function used in the simulation? Also, please provide some",iUU6Qr3eQd6
1523,The slow/medium/fast bucketization seem kind of arbitrary.,iUU6Qr3eQd6
1524,Why not use logarithmic bucketing covering the entire range?,iUU6Qr3eQd6
1525,"For example, the fact that 91% of Puffer traces are FAST",iUU6Qr3eQd6
1526,seems to indicate that the buckets are highly skewed.,iUU6Qr3eQd6
1527,7.1: It would be great if the paper provides some insight on,iUU6Qr3eQd6
1528,why the tradeoff achieved by WideEye is a good one,iUU6Qr3eQd6
1529,"general, it appears that none of the schemes discussed",iUU6Qr3eQd6
1530,dominate the naive scheme (constant-time seg) on all,iUU6Qr3eQd6
1531,Could you explain why the tradeoff achieved by the,iUU6Qr3eQd6
1532,7.3: It could be interesting to design QoE functions that,iUU6Qr3eQd6
1533,make significant local improvements stand out in the overall,iUU6Qr3eQd6
1534,Could the authors comment on the computational cost of,iUU6Qr3eQd6
1535,running the simulations to get the noted QoE improvements?,iUU6Qr3eQd6
1536,"How acceptable might those overheads be in practice, for a",iUU6Qr3eQd6
1537,This paper seeks to optimize video streaming by offline video chunking -- adjusting lengths of video segments (segmentation) and introducing additional quality levels to the bitrate ladder (augmentation) in a manner that improves QoE,iUU6Qr3eQd6
1538,"The proposed technique, Segue, features the awareness of the video sequence context and the provider-specified ABR algorithm",iUU6Qr3eQd6
1539,"By accounting for both factors mainly through simulation, Segue shows potential improvement in QoE.",iUU6Qr3eQd6
1540,\+ clear writing with a precise description of the problem and solution,iUU6Qr3eQd6
1541,\- brute-force and simulation-based solution lacks insights and is not thought-provoking,iUU6Qr3eQd6
1542,\- missing baselines from prior work in evaluation,iUU6Qr3eQd6
1543,Thank you for submitting your work to JSys! This paper has almost impeccable writing and is truly enjoyable to read,iUU6Qr3eQd6
1544,The proposed method is easy to understand and appears beneficial to QoE.,iUU6Qr3eQd6
1545,"That said, I am not so sure about the statements in the paper claiming that it ""frames a new direction"" or  ""sets off a new thread"" for ABR streaming and offline chunking",iUU6Qr3eQd6
1546,"Both aspects that constitute Segue -- segmentation and augmentation -- have been studied before, with the prominent effort originating from Netflix and in the industry as engineering innovations.",iUU6Qr3eQd6
1547,"Regarding segmentation, Netflix documented a method called ""per-shot encode optimization,"" as mentioned in Section 2.2",iUU6Qr3eQd6
1548,"However, the authors seem to have misunderstood its mechanism by incorrectly stating that each quality level comprises a number of ""fixed-length"" segments",iUU6Qr3eQd6
1549,"In fact, the initial version of their method -- according to Netflix's blog [18] -- chunks a video at boundaries of ""shots,"" each containing a *variable* length of the video",iUU6Qr3eQd6
1550,"A subsequent [blog](https://netflixtechblog.com/optimized-shot-based-encodes-now-streaming-4b9464204830) further introduced ""shot collation"" that merges multiple shots into a single chunk, bearing the same spirit as Segue (for a purpose different from QoE optimization though).",iUU6Qr3eQd6
1551,"As for augmentation, this paper also mentioned the ""per-title encode optimization"" technique shipped by Netflix years ago, so the only differentiator of Segue on this front is selectively augmenting parts of a video, which sounds like more of a marginal revision than a new ""direction"" or ""thread."" In fact, Segue's unique dependence on playback context and ABR algorithm only manifests through basic simulation.",iUU6Qr3eQd6
1552,One side effect of positioning itself as a unique direction is that the paper misses baselines from prior work in evaluation.,iUU6Qr3eQd6
1553,"- Segmentation: Prior work [9, 29, 33] is considered orthogonal to Segue, but what if merging two fragments into a chunk and converting the second keyframe as an inter-frame actually improves the coding efficiency? This will apparently lead to strictly better results (same chunk length with a smaller size) and would reduce (and improve) Segue to the same domain as prior work.",iUU6Qr3eQd6
1554,"- Augmentation: A naive baseline can be adding one or more additional tracks to the bitrate ladder, which can be used to evaluate Segue's effectiveness and savings (for not encoding and storing the extra tracks)",iUU6Qr3eQd6
1555,"Similarly, although prior work [22, 31] pursues the opposite of Segue, they simply navigate the same tradeoff space by being more generous on the number of tracks, and can also serve as baselines.",iUU6Qr3eQd6
1556,"Putting the above concern aside, Segue's solution does not seem very novel or inspirational to future work",iUU6Qr3eQd6
1557,"Brute force and simulation are the most straightforward way that one could approach the outlined problems, not providing many insights to the readers",iUU6Qr3eQd6
1558,"If Segue could practically deploy and prove its usefulness, the proposed method could be of great engineering value; otherwise, Segue would probably become more ready to publish if it leveraged more interesting insights in its solution, e.g., the interaction between Segue and ABR.",iUU6Qr3eQd6
1559,"To make my review more suggestive, here is a possible next step to begin with",iUU6Qr3eQd6
1560,"In Section 4.1, multiple intuitive heuristics have been defined and associated with penalties",iUU6Qr3eQd6
1561,"Instead of exhaustively enumerating $2^k$ outcomes, can you try the dynamic programming algorithm below off the top of my head? I hope I am not missing something.",iUU6Qr3eQd6
1562,"Define $P(i)$ as the lowest penalty achieved by segmenting the first $i$ keyframes as chunks, and $C(j, i)$ as the per-chunk cost of merging keyframes $j, j+1, \ldots, i, 1 \le j \le i$ into a chunk -- whether the cost is defined using time, bytes, or time and bytes",iUU6Qr3eQd6
1563,"Then $P(i) = \min \\{ P(j-1) + C(j, i) \\}, 1\le j \le i$",iUU6Qr3eQd6
1564,"Given a maximum chunk length, only a small number of $j$s are required to be enumerated and the per-chunk cost table can be pre-computed, so the actual time complexity is close to $O(N)$",iUU6Qr3eQd6
1565,"Even so, it remains a question as to how segmentation and augmentation could optimize a more sophisticated QoE function given an ABR algorithm without blindly relying on simulation.",iUU6Qr3eQd6
1566,"Additionally, I am not fully convinced about which segments are more ""vulnerable"" (besides chunks being overly large): If I were allowed to modify the traces used in the paper arbitrarily, I could choose to increase the instantaneous bandwidth before streaming the ""vulnerable"" segments such that they are no longer ""vulnerable."" In other words, bandwidth fluctuation seems to play some fundamental role in offline optimization, but it has not been explored by the paper and could even undermine its findings.",iUU6Qr3eQd6
1567,"- As mentioned above, [18] actually uses ""variable-length"" segments.",iUU6Qr3eQd6
1568,"- Why is S30 more likely to incur rebuffering than a higher-bitrate chunk S37? Chunks prior to S30 do not look more ""challenging"" than those before S37",iUU6Qr3eQd6
1569,The playback context dependence does not seem to be explained in detail by the paper.,iUU6Qr3eQd6
1570,"- Nit: ""We describe three augmentation functions"": should be ""four"" and $\lambda_v$ is missing.",iUU6Qr3eQd6
1571,The paper investigates co-designing encoding and bitrate adaptation for video streaming applications,iUU6Qr3eQd6
1572,"It argues that existing practice, where videos are segmented into chunks of fixed duration, misses opportunities to optimize QoE further",iUU6Qr3eQd6
1573,"More specifically, the paper shows that chunks with complex scenes require higher bit rates and are more vulnerable to QoE degradations (e.g., rebuffering)",iUU6Qr3eQd6
1574,It further argues that using variable-length chunks (segmentation) and more bit rates for complex scenes (augmentation) provides more knobs to optimize user QoE,iUU6Qr3eQd6
1575,It formulates the relevant optimization problem and uses simulation-based experiments to quantify QoE improvements for different videos and network conditions,iUU6Qr3eQd6
1576,Thank you for submitting your paper to JSys,iUU6Qr3eQd6
1577,"I thoroughly enjoyed reading your paper, and I learned a lot in the process",iUU6Qr3eQd6
1578,"I think the idea of co-designing encoding and adaptation, especially for low-bandwidth networks, is timely and innovative and advances the state-of-the-art in the area.",iUU6Qr3eQd6
1579,- The idea to co-design encoding and adaptation is well-motivated,iUU6Qr3eQd6
1580," The paper does an excellent job of illustrating why fixed-duration chunks leave a lot desired from a QoE optimization perspective, especially for low-bandwidth networks",iUU6Qr3eQd6
1581,- The evaluation does a good job demonstrating the value of new(ish) QoE optimization knobs,iUU6Qr3eQd6
1582,"- Though the writing, in general, is good, it is hard to follow at times",iUU6Qr3eQd6
1583,"For example, the illustrative example in Figure 1 is quite critical to the story",iUU6Qr3eQd6
1584,"However, it took me a while to grasp the key idea",iUU6Qr3eQd6
1585,The section had a few forward references and many moving parts that made it difficult to follow the narrative,iUU6Qr3eQd6
1586,"To illustrate, the first paragraph in Section 3 says, “Using two rate adaptation algorithms, …” — which two algorithms? Where is the explanation for red/green shades in Figures 1b and 1c? Where can I find an explanation for the difference between 1c and 1d (is there any reference for 1d?)? I am not sure what is a bitrate track here; is it the same as a resolution? ",iUU6Qr3eQd6
1587,- More elaborate discussion on challenges with the proposed scheme is needed,iUU6Qr3eQd6
1588,My first reaction is that the choice of fixed-duration chunks has a lot to do with operational simplicity,iUU6Qr3eQd6
1589,NetFlix’s interest in looking beyond naive fixed-duration chunks hints at the operational value of variable-length chunk boundaries,iUU6Qr3eQd6
1590,"However, the cost of enabling such dynamism in video encoding is still unclear",iUU6Qr3eQd6
1591,Where does the proposed approach lie in that design spectrum? The paper does have a cursory discussion on this issue,iUU6Qr3eQd6
1592,I will encourage the authors to add a more in-depth discussion on this issue,iUU6Qr3eQd6
1593,This paper has the noble aim of  understanding the requirements of reproducibility for ML applications and to assess the,v-6XBItNld2
1594,reproducibility support of existing ML lifecycle management systems,v-6XBItNld2
1595,"Although the word ""systems"" is mentioned, its use here strongly suggests software engineering as opposed to traditional computing systems",v-6XBItNld2
1596,"That editorial concern aside, it is clear that machine learning is becoming an increasing part of what we do in systems research in general, so I will proceed with the assumption of this being in scope.",v-6XBItNld2
1597,"Overall, I found this paper to be fairly well-written",v-6XBItNld2
1598,"Throughout the text, however, I feel that more use of active voice would make the paper read a bit stronger",v-6XBItNld2
1599,So I would ask the authors to please consider an editorial to make the writing a bit more active--and a bit tighter as well,v-6XBItNld2
1600,"The abstract, or example, is a bit too long",v-6XBItNld2
1601,"I also think the ""Research Agenda"" is a bit inappropriate for a technical paper",v-6XBItNld2
1602,"This makes the paper conclude more like a proposal when, in fact, there has been substantial scholarly effort leading into this section",v-6XBItNld2
1603,"Consider significantly shortening this section or removing it, unless it is really contributing to the contributions of the paper.",v-6XBItNld2
1604,"Regarding the motivation for the paper, there are few points that could be sharpened:",v-6XBItNld2
1605,"The authors claim (with citation) that ""ML model creation is experimentation-based, making it an ad-hoc process with frequent jumps between the different lifecycle phases""",v-6XBItNld2
1606,I'm not sure this statement is true and certainly will benefit from a clear example/examplar that supports this claim,v-6XBItNld2
1607,"As someone who works with ML codes (mostly in the Computer Vision space), we see projects that are much more like typical software development lifecycles, since they often result in proper software releases and tools",v-6XBItNld2
1608,It might be beneficial for the authors to be more clear about the actual types of ML projects they are considering as part of this study (and which are being left out),v-6XBItNld2
1609,"Later in the same paragraph, the authors state, ""As a result, existing software engineering methodologies and best practices cannot be directly applied."" I don't agree with this statement either",v-6XBItNld2
1610,"We already know that agile methods (outside of the ML space) also jump freely between lifecycle stages, so it would seem at first blush like the same limitations apply to many other types of software projects.",v-6XBItNld2
1611,"The authors state, ""To prevent an impending reproducibility crisis [23, 25, 49], both research and industry have spent significant effort on trying to incorporate reproducibility as a first-class citizen into the lifecycle management systems."" Given that one of the projects cited is TensorFlow, the authors may wish to be aware of the TensorFlow Models Garden effort at Google, https://github.com/tensorflow/models and an experience report at https://arxiv.org/abs/2107.00821v1.",v-6XBItNld2
1612,I really like the discussion of artifacts in section 3.1,v-6XBItNld2
1613,"But I found myself wondering, why isn't any technical report or paper describing an ML Project not an artifact, too",v-6XBItNld2
1614," For many projects, we have observed that the paper often amounts to the equivalent of a ""requirements document"" that describes what the model is supposed to do and how it does it",v-6XBItNld2
1615,Could it be that many ML projects amount to being part of a general class of research software that is often linked to a paper or set of papers? We have observed this in many NLP and CV projects.,v-6XBItNld2
1616,"Overall, I find the study to be well-constructed",v-6XBItNld2
1617,"However, I did find myself wondering whether the study itself is reproducible",v-6XBItNld2
1618,This is an anonymous submission but it would be nice to know more about the methods used and whether any tools/datasets are being made available to the community to reproduce or extend these efforts,v-6XBItNld2
1619," If this paper is accepted, I hope the authors can speak more directly about how reproducible this study actually is and what tools/scripts/datasets will be made available to the community.",v-6XBItNld2
1620,"In closing, there are some flaws in this paper but most can probably be addressed with routine revisions",v-6XBItNld2
1621," This work is definitely worthy of attention in the software engineering community and, although a bit of a stretch for systems, probably has a home in JSys.",v-6XBItNld2
1622,"The paper proposes a framework for evaluating the reproducibility capabilities of ML tools, applies the framework to 12 popular ML lifecycle management tools, and provides a set of observations and research challenges.",v-6XBItNld2
1623,The paper is well-written and easy to follow,v-6XBItNld2
1624,It has the potential to be a valuable paper,v-6XBItNld2
1625,"However, it needs a significant amount of additional work.",v-6XBItNld2
1626,Here are my comments and suggestions on how to improve the paper.,v-6XBItNld2
1627,* Output data and metrics - The point of reproducibility research space is that these outputs can be recreated,v-6XBItNld2
1628,"These artifacts are not “essential for achieving reproducibility”, but can be considered essential for “verifying reproducibility”",v-6XBItNld2
1629,"Even, reproducibility can be verified with just a fraction of those outputs (in case they are large in volume)",v-6XBItNld2
1630,"If the focus on the paper is to “achieve reproducibility” then these two should be excluded from the artifacts, however, if the focus is to “verify or evaluate reproducibility” these two can remain in the list -- but more information needs to be added in case these are large in size",v-6XBItNld2
1631,"* Software dependencies - these dependencies should include software itself and necessary packages (e.g., Python and NumPy)",v-6XBItNld2
1632,"In other words, add that dependencies include the software itself, which is now missing",v-6XBItNld2
1633,"* Experiment - Consider renaming this to “Computational workflow”, and update the language in the paragraph.",v-6XBItNld2
1634,* Don’t use “achieve perfect reproducibility” as reproducibility is already binary (either something is reproducible or it is not),v-6XBItNld2
1635,Change this to “to enable reproducibility” or “to verify reproducibility” or “evaluate reproducibility”,v-6XBItNld2
1636,"If you’d like to introduce nuance in reproducibility, you should add a definition on partial reproducibility and a reproducibility range in 2.2",v-6XBItNld2
1637,Table 1: add what each letter means in the table caption ,v-6XBItNld2
1638,Creating the experiment and reproducing the experiment parts should be divided,v-6XBItNld2
1639,"Also it seems that both versions (light blue and light yellow) are fetched at the same time, is this intentional? It is unclear what “automation” is in this figure.",v-6XBItNld2
1640,* It would be helpful for the reader to see a bullet list of each of the projects with a 1-2 sentence description (as many will not be familiar with at least some of the tools),v-6XBItNld2
1641,Can these systems be used with each other or they serve the same purpose? ,v-6XBItNld2
1642,"* Table 3 is the essence of the paper, yet it is not very informative",v-6XBItNld2
1643,"I suggest sorting the tools from best to worst, adding a rating based on its popularity (ie GitHub stars, or no of contributors), maybe a comment, and setting it to landscape",v-6XBItNld2
1644,That way a reader can immediately see which tool has the best reproducibility support.,v-6XBItNld2
1645,* The observations are somewhat in contradiction to the results presented in the table.,v-6XBItNld2
1646,"* Observation 1 is a bit arbitrary and vague (ie, all systems have some versioning)",v-6XBItNld2
1647,I suggest removing it and instead adding a project description for each project and a conclusion pointing out which systems are best for reproducibility,v-6XBItNld2
1648,"* Observation 2 - do the tools have integration/support for git? If so, they don’t need to ‘reinvent the wheel’ and implement their own versioning",v-6XBItNld2
1649,Also I wouldn’t say that full versioning is rare given that there are many “Vs” in Tab 3,v-6XBItNld2
1650,* Observations 3 and 4 are critical,v-6XBItNld2
1651,"Putting higher emphasis on them would be good and also adding in Tab 3 if the tools support dependency capture, containers, VMs",v-6XBItNld2
1652,It is also important to note that Python based platforms can use built in dependency capture,v-6XBItNld2
1653,Would that be possible for the rest of the platforms? ,v-6XBItNld2
1654,Continuous integration (CI) allows testing a ML workflow on various software versions and systems seamlessly,v-6XBItNld2
1655,"I expect any of these systems can be tested with CI, so I don’t agree with this observation",v-6XBItNld2
1656,"Also, I don’t understand why would one want to “export experiments to a different environment”, when the original one can be exported or encapsulated into a virtual container",v-6XBItNld2
1657,"Also, “different types of reproducibility” sounds very odd",v-6XBItNld2
1658,"* Observation 6 is vague (“similar but different” sounds unscientific), and it should be removed",v-6XBItNld2
1659,The first sentence is in contradiction with Observation 1,v-6XBItNld2
1660,The main points from this observation can be added to the description of each tool.,v-6XBItNld2
1661,* Observation 7 is essentially saying that the presented methodology is bad,v-6XBItNld2
1662,"Some of the points here may be true, but the fact that “classification is difficult and messy at times” just showcases the flaws in the methodology",v-6XBItNld2
1663,"If the paper is to be resubmitted, this observation should be removed and difficulties of classification should be discussion elsewhere.",v-6XBItNld2
1664,* The Framework extensions section is not very convincing,v-6XBItNld2
1665,"* The “Entire Lifecycle” points to a major flaw of the methodology, which is that the paper only evaluates the “experimentation phase of the ML lifecycle”",v-6XBItNld2
1666,I don’t think that is the case,v-6XBItNld2
1667,"First, I don’t see why the same observations and reproducibility metrics cannot be applied to the development phase of the ML process",v-6XBItNld2
1668,"Second, I don’t understand why one would measure reproducibility of a model in the operation phase unless that model is not updated in real time",v-6XBItNld2
1669,This paper uses “reproducibility” where it should just use code/model “testing”,v-6XBItNld2
1670,"Further, does any of the systems support/encourage/enforce code testing? ",v-6XBItNld2
1671,"* The “Scalability” subsection doesn’t actually speak about the system scalability, but stand-alone parts of the ML lifecycle that are not incorporated as part of the main flow.",v-6XBItNld2
1672,* “Reasoning” is not very convincing,v-6XBItNld2
1673,Surely all systems support process/model/code documentation?,v-6XBItNld2
1674,"* “Sensitivity” has a misleading name, and it points to the bad methodology (ie “we do not yet understand how important each of the artifacts is individually”)",v-6XBItNld2
1675,"* There is no space after a full stop and a capital letter in several places, ie, 2.1 first paragraph “.E”",v-6XBItNld2
1676,* python -> Python with capital P,v-6XBItNld2
1677,"The authors have reasonably defined reproducibility, identified artifacts that during ML lifecycle that directly affect reproducibility, and have proposed a framework for categorizing system support for reproducibility",v-6XBItNld2
1678,"Using this framework, the authors presented a systematic survey on the support status of mainstream tools, and from which they found generally good reproducibility support with rooms to improve, including hardware dependency tracking and interoperability.",v-6XBItNld2
1679,"While I think the authors did a reasonably comprehensive job in covering the major aspects of reproducibility, I would like to add a few points for consideration/discussion.",v-6XBItNld2
1680,"Model throughput reproducibility? In production settings we look at two major metrics: accuracy and throughput, and the later is needed for business purposes, for example: we need this inference to be done within 100ms before the user gets impatient",v-6XBItNld2
1681,"Thus, during the design stage we expect the model to hit XYZ queries/s, we would like it to hit a similar QPS of XYZ in production setting, and it will be highly desirable to capture the runtime performance aspect of ML training;",v-6XBItNld2
1682,"Run to run variance? in ML we often tolerate a small run to run variance, and I think it would be important to explicitly consider this, as the strictest sense of reproducibility does not and need not apply",v-6XBItNld2
1683,"This variance can stem from random initialization, random optimizer walk, asynchronous updates, and the order with which the data is fed",v-6XBItNld2
1684,How would a perfect tool accommodate to this?,v-6XBItNld2
1685,- 2.1: white space after dot,v-6XBItNld2
1686,- 4.2 One one end -> on one end,v-6XBItNld2
1687,"Disclaimer on expertise: While I am actively publishing in the area of continual/lifelong machine learning, I am not very familiar with state-of-the-art reproducibility systems and the tools presented in this paper.",v-6XBItNld2
1688,This paper presents a framework to compare management systems for machine learning (ML) code and data in terms of versioning and automation capabilities,v-6XBItNld2
1689,These two aspects are critical to making ML systems more reliable to reproduce,v-6XBItNld2
1690,"The paper provides a solid overview of a typical ML workflow, ML artifacts, and differences between repeatability, reproducibility, and replicability and considers a large number of systems as candidates for their framework",v-6XBItNld2
1691,"In the end, it finds that 12 systems out of all candidates in some way aim to assist reproducibility and compares them as follows: whether they only store nothing, single snapshots, or full version histories for the different artifacts; and whether they allow automating creating/publishing/fetching/executing the artifacts",v-6XBItNld2
1692,"Finally, the paper presents ideas to continue the analysis of these tools as well as some points that could be part of a future research agenda for ML reproducibility.",v-6XBItNld2
1693,"- The paper highlights the important challenge of reproducibility of ML, and why this goes beyond just the code.",v-6XBItNld2
1694,- The list of ML artifacts and the potential versioning/automation capabilities are comprehensive,v-6XBItNld2
1695,- The paper points out the need for standardization.,v-6XBItNld2
1696,"- The actual analysis of tools is rather shallow, the paper only reports whether a tool checks a certain box or not, and does not provide much-needed detail into *how* a tool implements these capabilities, which in my opinion would be essential to decide between tools.",v-6XBItNld2
1697,"- The paper does not motivate the benefits of specialized tools for versioning and automation, in particular, what these tools provide compared to a ""tried and prove"" pipeline consisting of version control with git and continuous integration/deployment.",v-6XBItNld2
1698,"- The future research agenda is highly idealized and fails to fully convey the complexity of some of the raised tasks, e.g",v-6XBItNld2
1699,how difficult it is to capture the sensitivity of ML models to input data.,v-6XBItNld2
1700,- The paper lacks any discussion of the limitations of such a framework,v-6XBItNld2
1701,"I feel it would benefit greatly from a better differentiation from other frameworks and discuss what the framework should do, and what it should *not* do.",v-6XBItNld2
1702,"Thank you for submitting this paper, which I believe highlights an important need for more thorough versioning and standardization.",v-6XBItNld2
1703,"However, I believe that in the current state, this paper is rather shallow and I feel it would benefit from a more clear separation from other frameworks (e.g",v-6XBItNld2
1704,for deployment in a large-scale environment) and using that space for more detailed insights into the compared tools.,v-6XBItNld2
1705,"In particular, I feel that many of the points raised in 5.1 should already be addressed in this work.",v-6XBItNld2
1706,"Secondly, I believe many points raised in the research agenda are active research fields, and a more insightful comparison would be beneficial to clarify the position of this framework in the larger context of ML research.",v-6XBItNld2
1707,3.2: What are the benefits for versioning/automation of such tools compared to simply git+CI/CD? Can you provide a more detailed description of what these tools *do to help?*,v-6XBItNld2
1708,"4.2, Observation 3 (automatic dependency discovery): I am unconvinced of the actual benefits of discovering software dependencies compared to using docker images; I rather believe that using docker images is a strictly more powerful approach",v-6XBItNld2
1709,"Docker separates the dependencies of the host system from the container (all we need to know from the host are the kernel and docker version), reducing interference",v-6XBItNld2
1710,"Furthermore, only capturing libraries and version numbers often is not enough: What if libraries need to be configured properly? Or do not work if another library is installed? A docker image contains all these interactions in an isolated environment that can also be versioned easily (as a simple dockerfile specifies the image).",v-6XBItNld2
1711,"5.1, (user experience): I believe addressing the user experience (ease of version and automation) of each tool in this work would make this framework much more valuable, and I feel it should be addressed in this paper already.",v-6XBItNld2
1712,"5.1, (performance & benchmarking): It seems to me that the performance overhead of a (useful) versioning framework should be negligible",v-6XBItNld2
1713,"The main requirements for computational resources (training, eval, ...) seem orthogonal to how exactly the artifacts are versioned",v-6XBItNld2
1714,"Maybe it would make sense to plot the framework overhead for different artifact counts and sizes, but this could already be addressed by this paper without a user study and using random artifacts.",v-6XBItNld2
1715,5.2: I question whether a single framework should attempt to capture everything,v-6XBItNld2
1716,"Especially the development and deployment stages seem to be very environment-specific, e.g",v-6XBItNld2
